God, If You Are Above...|Falling In Reverse|Just Like You (Deluxe Edition)|Rock|216|2015
Sexy Drug|Falling In Reverse|Just Like You (Deluxe Edition)|Rock|194|2015
Just Like You|Falling In Reverse|Just Like You (Deluxe Edition)|Rock|212|2015
Guillotine IV (the Final Chapter)|Falling In Reverse|Just Like You (Deluxe Edition)|Rock|215|2015
Stay Away|Falling In Reverse|Just Like You (Deluxe Edition)|Rock|201|2015
Wait and See|Falling In Reverse|Just Like You (Deluxe Edition)|Rock|278|2015
The Bitter End|Falling In Reverse|Just Like You (Deluxe Edition)|Rock|244|2015
My Heart's To Blame|Falling In Reverse|Just Like You (Deluxe Edition)|Rock|229|2015
Get Me Out|Falling In Reverse|Just Like You (Deluxe Edition)|Rock|225|2015
Die For You|Falling In Reverse|Just Like You (Deluxe Edition)|Rock|224|2015
Brother|Falling In Reverse|Just Like You (Deluxe Edition)|Rock|201|2015
My Apocalypse II|Falling In Reverse|Just Like You (Deluxe Edition)|Rock|225|2015
Pray|Falling In Reverse|Just Like You (Deluxe Edition)|Rock|217|2015
American Idiot|Green Day|American Idiot|Pop-Punk|173|2004
Jesus of Suburbia|Green Day|American Idiot|Pop-Punk|546|2004
Holiday|Green Day|American Idiot|Pop-Punk|232|2004
Boulevard of Broken Dreams|Green Day|American Idiot|Pop-Punk|259|2004
Are We the Waiting|Green Day|American Idiot|Pop-Punk|162|2004
St Jimmy|Green Day|American Idiot|Pop-Punk|174|2004
Give Me Novacaine|Green Day|American Idiot|Pop-Punk|205|2004
She's a Rebel|Green Day|American Idiot|Pop-Punk|119|2004
Extraordinary Girl|Green Day|American Idiot|Pop-Punk|213|2004
Letterbomb|Green Day|American Idiot|Pop-Punk|244|2004
Wake Me When September Ends|Green Day|American Idiot|Pop-Punk|282|2004
Homecoming|Green Day|American Idiot|Pop-Punk|557|2004
Whatsername|Green Day|American Idiot|Pop-Punk|250|2004
Armatage Shanks|Green Day|Bowling Bowling Bowling Parking Parking|Punk|137|1996
Brainstew|Green Day|Bowling Bowling Bowling Parking Parking|Punk|184|1996
Jaded|Green Day|Bowling Bowling Bowling Parking Parking|Punk|83|1996
Knowledge|Green Day|Bowling Bowling Bowling Parking Parking|Punk|157|1996
Basketcase|Green Day|Bowling Bowling Bowling Parking Parking|Punk|174|1996
She|Green Day|Bowling Bowling Bowling Parking Parking|Punk|139|1996
Walking Contradiction|Green Day|Bowling Bowling Bowling Parking Parking|Punk|147|1996
American Idiot|Green Day|Bullet in a Bible|Punk-Rock|271|2005
Jesus of Suburbia|Green Day|Bullet in a Bible|Punk-Rock|563|2005
Holiday|Green Day|Bullet in a Bible|Punk-Rock|252|2005
Are We The Waiting|Green Day|Bullet in a Bible|Punk-Rock|169|2005
Are We The Waiting|Green Day|Bullet in a Bible|Punk-Rock|175|2005
Longview|Green Day|Bullet in a Bible|Punk-Rock|284|2005
Hitchin' a Ride|Green Day|Bullet in a Bible|Punk-Rock|244|2005
Brain Stew|Green Day|Bullet in a Bible|Punk-Rock|182|2005
Basket Case|Green Day|Bullet in a Bible|Punk-Rock|178|2005
King For a Day/Shout|Green Day|Bullet in a Bible|Punk-Rock|527|2005
Wake Me Up When September Ends|Green Day|Bullet in a Bible|Punk-Rock|303|2005
Minority|Green Day|Bullet in a Bible|Punk-Rock|259|2005
Boulevard of Broken Dreams|Green Day|Bullet in a Bible|Punk-Rock|285|2005
Good Riddance (Time of Your Life)|Green Day|Bullet in a Bible|Punk-Rock|204|2005
Burnout|Green Day|Dookie|Punk-Rock|126|1994
Having A Blast|Green Day|Dookie|Punk-Rock|164|1994
Chump|Green Day|Dookie|Punk-Rock|174|1994
Long View|Green Day|Dookie|Punk-Rock|235|1994
Welcome To Paradise|Green Day|Dookie|Punk-Rock|223|1994
Pulling Teeth|Green Day|Dookie|Punk-Rock|150|1994
Basket Case|Green Day|Dookie|Punk-Rock|179|1994
She|Green Day|Dookie|Punk-Rock|133|1994
Sassafras Roots|Green Day|Dookie|Punk-Rock|155|1994
When I Come Around|Green Day|Dookie|Punk-Rock|177|1994
Coming Clean|Green Day|Dookie|Punk-Rock|93|1994
Emenius Sleepus|Green Day|Dookie|Punk-Rock|102|1994
In The End|Green Day|Dookie|Punk-Rock|104|1994
F.O.D.|Green Day|Dookie|Punk-Rock|344|1994
See You Tonight|Green Day|?DOS!|Alternative|66|2012
F*** Time|Green Day|?DOS!|Alternative|165|2012
Stop When the Red Lights Flash|Green Day|?DOS!|Alternative|146|2012
Lazy Bones|Green Day|?DOS!|Alternative|214|2012
Wild One|Green Day|?DOS!|Alternative|259|2012
Makeout Party|Green Day|?DOS!|Alternative|194|2012
Stray Heart|Green Day|?DOS!|Alternative|225|2012
Ashley|Green Day|?DOS!|Alternative|170|2012
Baby Eyes|Green Day|?DOS!|Alternative|142|2012
Lady Cobra|Green Day|?DOS!|Alternative|125|2012
Nightlife|Green Day|?DOS!|Alternative|185|2012
Wow! That's Loud|Green Day|?DOS!|Alternative|267|2012
Amy|Green Day|?DOS!|Alternative|205|2012
Going To Pasalaqua (Live)|Green Day|Foot In Mouth|Alternative; Punk|231|1998
Welcome To Paradise (Live)|Green Day|Foot In Mouth|Alternative; Punk|220|1998
Geek Stink Breath (Live)|Green Day|Foot In Mouth|Alternative; Punk|136|1998
One Of My Lies (Live)|Green Day|Foot In Mouth|Alternative; Punk|140|1998
Stuck With Me (Live)|Green Day|Foot In Mouth|Alternative; Punk|150|1998
Chump (Live)|Green Day|Foot In Mouth|Alternative; Punk|152|1998
Longview (Live)|Green Day|Foot In Mouth|Alternative; Punk|213|1998
2000 Light Years Away (Live)|Green Day|Foot In Mouth|Alternative; Punk|156|1998
When I Come Around (Live)|Green Day|Foot In Mouth|Alternative; Punk|161|1998
Burnout (Live)|Green Day|Foot In Mouth|Alternative; Punk|144|1998
F.O.D. (Live)|Green Day|Foot In Mouth|Alternative; Punk|143|1998
Armatage Shanks|Green Day|Insomniac|Punk-Rock|135|1995
Brat|Green Day|Insomniac|Punk-Rock|102|1995
Stuck With Me|Green Day|Insomniac|Punk-Rock|134|1995
Geek Stink Breath|Green Day|Insomniac|Punk-Rock|134|1995
No Pride|Green Day|Insomniac|Punk-Rock|139|1995
Bab's Uvula Who?|Green Day|Insomniac|Punk-Rock|126|1995
86|Green Day|Insomniac|Punk-Rock|166|1995
Panic Song|Green Day|Insomniac|Punk-Rock|213|1995
Stuart and the Ave.|Green Day|Insomniac|Punk-Rock|123|1995
Brain Stew|Green Day|Insomniac|Punk-Rock|192|1995
Jaded|Green Day|Insomniac|Punk-Rock|90|1995
Westbound Sign|Green Day|Insomniac|Punk-Rock|131|1995
Tight Wad Hill|Green Day|Insomniac|Punk-Rock|119|1995
Walking Contradiction|Green Day|Insomniac|Punk-Rock|150|1995
Maria|Green Day|International Superhits!|Alternative|165|2001
Poprocks & Coke|Green Day|International Superhits!|Alternative|158|2001
Longview|Green Day|International Superhits!|Alternative|233|2001
Welcome to Paradise|Green Day|International Superhits!|Alternative|223|2001
Basket Case|Green Day|International Superhits!|Alternative|180|2001
When I Come Around|Green Day|International Superhits!|Alternative|177|2001
She|Green Day|International Superhits!|Alternative|134|2001
J.A.R. (Jason Andrew Relva) [From Angus]|Green Day|International Superhits!|Alternative|170|2001
Geek Stink Breath|Green Day|International Superhits!|Alternative|134|2001
Brain Stew|Green Day|International Superhits!|Alternative|193|2001
Jaded|Green Day|International Superhits!|Alternative|90|2001
Walking Contradiction|Green Day|International Superhits!|Alternative|150|2001
Stuck With Me|Green Day|International Superhits!|Alternative|134|2001
Hitchin' a Ride|Green Day|International Superhits!|Alternative|171|2001
Good Riddance (Time of Your Life)|Green Day|International Superhits!|Alternative|153|2001
Redundant|Green Day|International Superhits!|Alternative|197|2001
Nice Guys Finish Last|Green Day|International Superhits!|Alternative|168|2001
Minority|Green Day|International Superhits!|Alternative|167|2001
Warning|Green Day|International Superhits!|Alternative|220|2001
Waiting|Green Day|International Superhits!|Alternative|191|2001
Macy's Day Parade|Green Day|International Superhits!|Alternative|212|2001
2000 Light Years Away|Green Day|Kerplunk!|Punk|142|1992
One For The Razorbacks|Green Day|Kerplunk!|Punk|149|1992
Welcome To Paradise|Green Day|Kerplunk!|Punk|209|1992
Christie Road|Green Day|Kerplunk!|Punk|210|1992
Private Ale|Green Day|Kerplunk!|Punk|144|1992
Dominated Love Slave|Green Day|Kerplunk!|Punk|99|1992
One Of My Lies|Green Day|Kerplunk!|Punk|137|1992
80|Green Day|Kerplunk!|Punk|217|1992
Android|Green Day|Kerplunk!|Punk|179|1992
No One Knows|Green Day|Kerplunk!|Punk|217|1992
Who Wrote Holden Caulfield?|Green Day|Kerplunk!|Punk|161|1992
Words I Might Have Ate|Green Day|Kerplunk!|Punk|149|1992
Sweet Children|Green Day|Kerplunk!|Punk|99|1992
Best Thing In Town|Green Day|Kerplunk!|Punk|121|1992
Strangeland|Green Day|Kerplunk!|Punk|126|1992
My Generation|Green Day|Kerplunk!|Punk|139|1992
Nice Guys Finish Last|Green Day|Nimrod|Alternative; Punk|168|1998
Hitchin' A Ride|Green Day|Nimrod|Alternative; Punk|172|1998
The Grouch|Green Day|Nimrod|Alternative; Punk|132|1998
Redundant|Green Day|Nimrod|Alternative; Punk|198|1998
Scattered|Green Day|Nimrod|Alternative; Punk|182|1998
All The Time|Green Day|Nimrod|Alternative; Punk|130|1998
Worry Rock|Green Day|Nimrod|Alternative; Punk|147|1998
Platypus (I Hate You)|Green Day|Nimrod|Alternative; Punk|141|1998
Uptight|Green Day|Nimrod|Alternative; Punk|184|1998
Last Ride In|Green Day|Nimrod|Alternative; Punk|226|1998
Jinx|Green Day|Nimrod|Alternative; Punk|132|1998
Haushinka|Green Day|Nimrod|Alternative; Punk|205|1998
Walking Alone|Green Day|Nimrod|Alternative; Punk|165|1998
Reject|Green Day|Nimrod|Alternative; Punk|126|1998
Take Back|Green Day|Nimrod|Alternative; Punk|69|1998
King For A Day|Green Day|Nimrod|Alternative; Punk|193|1998
Good Riddance (Time Of Your Life)|Green Day|Nimrod|Alternative; Punk|154|1998
Prosthetic Head|Green Day|Nimrod|Alternative; Punk|215|1998
Suffocate|Green Day|Nimrod|Alternative; Punk|176|1998
Do Da Da|Green Day|Nimrod|Alternative; Punk|92|1998
Desensitized|Green Day|Nimrod|Alternative; Punk|166|1998
You Lied|Green Day|Nimrod|Alternative; Punk|145|1998
Brutal Love|Green Day|?TRÉ!|Alternative|294|2012
Missing You|Green Day|?TRÉ!|Alternative|223|2012
8th Avenue Serenade|Green Day|?TRÉ!|Alternative|156|2012
Drama Queen|Green Day|?TRÉ!|Alternative|187|2012
X-Kid|Green Day|?TRÉ!|Alternative|221|2012
Sex, Drugs & Violence|Green Day|?TRÉ!|Alternative|212|2012
A Little Boy Named Train|Green Day|?TRÉ!|Alternative|217|2012
Amanda|Green Day|?TRÉ!|Alternative|148|2012
Walk Away|Green Day|?TRÉ!|Alternative|225|2012
Dirty Rotten Bastards|Green Day|?TRÉ!|Alternative|386|2012
99 Revolutions|Green Day|?TRÉ!|Alternative|229|2012
The Forgotten|Green Day|?TRÉ!|Alternative|298|2012
Nuclear Family|Green Day|?UNO!|Alternative|183|2012
Stay the Night|Green Day|?UNO!|Alternative|276|2012
Carpe Diem|Green Day|?UNO!|Alternative|205|2012
Let Yourself Go|Green Day|?UNO!|Alternative|177|2012
Kill the DJ|Green Day|?UNO!|Alternative|221|2012
Fell For You|Green Day|?UNO!|Alternative|188|2012
Loss of Control|Green Day|?UNO!|Alternative|187|2012
Troublemaker|Green Day|?UNO!|Alternative|165|2012
Angel Blue|Green Day|?UNO!|Alternative|166|2012
Sweet 16|Green Day|?UNO!|Alternative|183|2012
Rusty James|Green Day|?UNO!|Alternative|249|2012
Oh Love|Green Day|?UNO!|Alternative|303|2012
Warning|Green Day|Warning|Punk|220|2000
Blood, Sex And Booze|Green Day|Warning|Punk|208|2000
Church On Sunday|Green Day|Warning|Punk|196|2000
Fashion Victim|Green Day|Warning|Punk|166|2000
Castaway|Green Day|Warning|Punk|229|2000
Misery|Green Day|Warning|Punk|304|2000
Deadbeat Holiday|Green Day|Warning|Punk|213|2000
Hold On|Green Day|Warning|Punk|175|2000
Jackass|Green Day|Warning|Punk|160|2000
Waiting|Green Day|Warning|Punk|191|2000
Minority|Green Day|Warning|Punk|167|2000
Macy's Day Parade|Green Day|Warning|Punk|212|2000
Brat(live)|Green Day|Warning|Punk|101|2000
86(live)|Green Day|Warning|Punk|177|2000
At The Library|Green Day|1,039/Smoothed Out Slappy Hours|Punk-Rock|145|1992
Don't Leave Me|Green Day|1,039/Smoothed Out Slappy Hours|Punk-Rock|156|1991
I Was There|Green Day|1,039/Smoothed Out Slappy Hours|Punk-Rock|213|1991
Disappearing Boy|Green Day|1,039/Smoothed Out Slappy Hours|Punk-Rock|169|1991
Green Day|Green Day|1,039/Smoothed Out Slappy Hours|Punk-Rock|206|1991
Going to Pasalaqua|Green Day|1,039/Smoothed Out Slappy Hours|Punk-Rock|207|1991
16|Green Day|1,039/Smoothed Out Slappy Hours|Punk-Rock|201|1991
Road to Acceptance|Green Day|1,039/Smoothed Out Slappy Hours|Punk-Rock|212|1991
Rest|Green Day|1,039/Smoothed Out Slappy Hours|Punk-Rock|182|1991
Judge's Daugthter|Green Day|1,039/Smoothed Out Slappy Hours|Punk-Rock|152|1991
Paper Lanterns|Green Day|1,039/Smoothed Out Slappy Hours|Punk-Rock|142|1991
Why Do You Want Him?|Green Day|1,039/Smoothed Out Slappy Hours|Punk-Rock|151|1991
409 in Your Coffee Maker|Green Day|1,039/Smoothed Out Slappy Hours|Punk-Rock|170|1991
Knowledge|Green Day|1,039/Smoothed Out Slappy Hours|Punk-Rock|138|1991
1,000 Hours|Green Day|1,039/Smoothed Out Slappy Hours|Punk-Rock|143|1991
Dry Ice|Green Day|1,039/Smoothed Out Slappy Hours|Punk-Rock|223|1991
Only of You|Green Day|1,039/Smoothed Out Slappy Hours|Punk-Rock|163|1991
One I Want|Green Day|1,039/Smoothed Out Slappy Hours|Punk-Rock|178|1991
I Want to Be Alone|Green Day|1,039/Smoothed Out Slappy Hours|Punk-Rock|188|1991
Song Of The Century|Green Day|21st Century Breakdown|Punk-Rock|57|2009
21st Century Breakdown|Green Day|21st Century Breakdown|Punk-Rock|308|2009
Know Your Enemy|Green Day|21st Century Breakdown|Punk-Rock|189|2009
Viva La Gloria!|Green Day|21st Century Breakdown|Punk-Rock|210|2009
Before The Lobotomy|Green Day|21st Century Breakdown|Punk-Rock|277|2009
Christian's Inferno|Green Day|21st Century Breakdown|Punk-Rock|187|2009
Last Night On Earth|Green Day|21st Century Breakdown|Punk-Rock|233|2009
East Jesus Nowhere|Green Day|21st Century Breakdown|Punk-Rock|274|2009
Peacemaker|Green Day|21st Century Breakdown|Punk-Rock|203|2009
Last Of The American Girls|Green Day|21st Century Breakdown|Punk-Rock|231|2009
Murder City|Green Day|21st Century Breakdown|Punk-Rock|174|2009
Viva La Gloria? (Little Girl)|Green Day|21st Century Breakdown|Punk-Rock|227|2009
Restless Heart Syndrome|Green Day|21st Century Breakdown|Punk-Rock|257|2009
Horseshoes And Handgrenades|Green Day|21st Century Breakdown|Punk-Rock|194|2009
The Static Age|Green Day|21st Century Breakdown|Punk-Rock|256|2009
21 Guns|Green Day|21st Century Breakdown|Punk-Rock|321|2009
American Eulogy|Green Day|21st Century Breakdown|Punk-Rock|265|2009
See The Light|Green Day|21st Century Breakdown|Punk-Rock|268|2009
Been To Hell|Hollywood Undead|American Tragedy (Deluxe Edition)|Rock|203|2011
Apologize|Hollywood Undead|American Tragedy (Deluxe Edition)|Rock|207|2011
Comin' In Hot|Hollywood Undead|American Tragedy (Deluxe Edition)|Rock|223|2011
My Town|Hollywood Undead|American Tragedy (Deluxe Edition)|Rock|216|2011
I Don't Wanna Die|Hollywood Undead|American Tragedy (Deluxe Edition)|Rock|238|2011
Hear Me Now|Hollywood Undead|American Tragedy (Deluxe Edition)|Rock|214|2011
Gangsta Sexy|Hollywood Undead|American Tragedy (Deluxe Edition)|Rock|233|2011
Glory|Hollywood Undead|American Tragedy (Deluxe Edition)|Rock|214|2011
Lights Out|Hollywood Undead|American Tragedy (Deluxe Edition)|Rock|231|2011
Coming Back Down|Hollywood Undead|American Tragedy (Deluxe Edition)|Rock|202|2011
Bullet|Hollywood Undead|American Tragedy (Deluxe Edition)|Rock|197|2011
Levitate|Hollywood Undead|American Tragedy (Deluxe Edition)|Rock|204|2011
Pour Me|Hollywood Undead|American Tragedy (Deluxe Edition)|Rock|243|2011
Tendencies|Hollywood Undead|American Tragedy (Deluxe Edition)|Rock|212|2011
Mother Murder|Hollywood Undead|American Tragedy (Deluxe Edition)|Rock|249|2011
Lump Your Head|Hollywood Undead|American Tragedy (Deluxe Edition)|Rock|217|2011
Le Deux|Hollywood Undead|American Tragedy (Deluxe Edition)|Rock|225|2011
S.C.A.V.A.|Hollywood Undead|American Tragedy (Deluxe Edition)|Rock|244|2011
Street Dreams (iTunes Bonus Track)|Hollywood Undead|American Tragedy (Deluxe Edition)|Rock|243|2011
Apologize (Instrumental) [iTunes Pre-Order Exclusive Bonus Track]|Hollywood Undead|American Tragedy (Deluxe Edition)|Rock|207|2011
Comin’ In Hot (Instrumental) [iTunes Pre-Order Exclusive Bonus Track]|Hollywood Undead|American Tragedy (Deluxe Edition)|Rock|221|2011
Christmas Time In Hollywood|Hollywood Undead|Christmas Time In Hollywood|Rock|242|2008
Usual Suspects|Hollywood Undead|Day Of The Dead (Best Buy Edition)|Alternative-Rock|227|2015
How We Roll|Hollywood Undead|Day Of The Dead (Best Buy Edition)|Alternative-Rock|285|2015
Day Of The Dead|Hollywood Undead|Day Of The Dead (Best Buy Edition)|Alternative-Rock|235|2015
War Child|Hollywood Undead|Day Of The Dead (Best Buy Edition)|Alternative-Rock|238|2015
Dark Places|Hollywood Undead|Day Of The Dead (Best Buy Edition)|Alternative-Rock|279|2015
Take Me Home|Hollywood Undead|Day Of The Dead (Best Buy Edition)|Alternative-Rock|228|2015
Gravity|Hollywood Undead|Day Of The Dead (Best Buy Edition)|Alternative-Rock|199|2015
Does Everybody In The World Have To Die|Hollywood Undead|Day Of The Dead (Best Buy Edition)|Alternative-Rock|197|2015
Disease|Hollywood Undead|Day Of The Dead (Best Buy Edition)|Alternative-Rock|212|2015
Party By Myself|Hollywood Undead|Day Of The Dead (Best Buy Edition)|Alternative-Rock|250|2015
Live Forever|Hollywood Undead|Day Of The Dead (Best Buy Edition)|Alternative-Rock|220|2015
Save Me|Hollywood Undead|Day Of The Dead (Best Buy Edition)|Alternative-Rock|207|2015
Guzzle, Guzzle|Hollywood Undead|Day Of The Dead (Best Buy Edition)|Alternative-Rock|219|2015
I'll Be There|Hollywood Undead|Day Of The Dead (Best Buy Edition)|Alternative-Rock|241|2015
Let Go|Hollywood Undead|Day Of The Dead (Best Buy Edition)|Alternative-Rock|256|2015
Sing (Bonus Track)|Hollywood Undead|Day Of The Dead (Best Buy Edition)|Alternative-Rock|245|2015
Fuck The World (Bonus Track)|Hollywood Undead|Day Of The Dead (Best Buy Edition)|Alternative-Rock|249|2015
Dove And Grenade|Hollywood Undead|Desperate Measures|Alternative-Rock|174|2009
Tear It Up|Hollywood Undead|Desperate Measures|Alternative-Rock|194|2009
Shout At The Devil [Motley Crew Cover]|Hollywood Undead|Desperate Measures|Alternative-Rock|201|2009
Immigrant Song [Led Zepling Cover]|Hollywood Undead|Desperate Measures|Alternative-Rock|160|2009
Bad Town [Operation Ivy Cover]|Hollywood Undead|Desperate Measures|Alternative-Rock|164|2009
El Ugencia|Hollywood Undead|Desperate Measures|Alternative-Rock|224|2009
Everwhere I Go [Castle  Renholder Remix]|Hollywood Undead|Desperate Measures|Alternative-Rock|211|2009
Undead [Live]|Hollywood Undead|Desperate Measures|Alternative-Rock|288|2009
Sell Your Soul [Live]|Hollywood Undead|Desperate Measures|Alternative-Rock|203|2009
California [Live]|Hollywood Undead|Desperate Measures|Alternative-Rock|200|2009
Black Dahlia Murder [Live]|Hollywood Undead|Desperate Measures|Alternative-Rock|235|2009
Everywhere I Go [Live]|Hollywood Undead|Desperate Measures|Alternative-Rock|224|2009
No. 5 [Live]|Hollywood Undead|Desperate Measures|Alternative-Rock|210|2009
City [Live]|Hollywood Undead|Desperate Measures|Alternative-Rock|206|2009
Turn Off The Lights [Feat Jeffree Star]|Hollywood Undead|Hollywood Undead|Alternative-Rock|203|2006
Dead In Ditched|Hollywood Undead|Hollywood Undead|Alternative-Rock|259|2006
Scene For Dummies|Hollywood Undead|Hollywood Undead|Alternative-Rock|207|2006
Dead In Ditches [Remaster]|Hollywood Undead|Hollywood Undead|Alternative-Rock|254|2006
Dead Bite|Hollywood Undead|Notes from the Underground|Alternative-Rock|223|2013
Dead Bite|Hollywood Undead|Notes From The Underground|Rock|218|2013
From The Ground|Hollywood Undead|Notes from the Underground|Rap-Rock|225|2013
From The Ground|Hollywood Undead|Notes From The Underground|Rock|225|2013
Another Way Out|Hollywood Undead|Notes from the Underground|Rap-Rock|167|2013
Another Way Out|Hollywood Undead|Notes From The Underground|Rock|167|2013
Lion|Hollywood Undead|Notes from the Underground|Rap-Rock|236|2013
Lion|Hollywood Undead|Notes From The Underground|Rock|234|2013
We Are|Hollywood Undead|Notes from the Underground|Rap-Rock|274|2013
We Are|Hollywood Undead|Notes From The Underground|Rock|274|2013
Pigskin|Hollywood Undead|Notes from the Underground|Rap-Rock|160|2013
Pigskin|Hollywood Undead|Notes From The Underground|Rock|161|2013
Rain|Hollywood Undead|Notes from the Underground|Rap-Rock|221|2013
Rain|Hollywood Undead|Notes From The Underground|Rock|221|2013
Kill Everyone|Hollywood Undead|Notes from the Underground|Rap-Rock|172|2013
Kill Everyone|Hollywood Undead|Notes From The Underground|Rock|172|2013
Believe|Hollywood Undead|Notes from the Underground|Rap-Rock|254|2013
Believe|Hollywood Undead|Notes From The Underground|Rock|254|2013
Up In Smoke|Hollywood Undead|Notes from the Underground|Rap-Rock|219|2013
Up In Smoke|Hollywood Undead|Notes From The Underground|Rock|219|2013
Outside|Hollywood Undead|Notes from the Underground|Rap-Rock|283|2013
Outside|Hollywood Undead|Notes From The Underground|Rock|283|2013
Medicine|Hollywood Undead|Notes From The Underground|Rock|206|2013
One More Bottle|Hollywood Undead|Notes From The Underground|Rock|220|2013
Delish|Hollywood Undead|Notes From The Underground|Rock|188|2013
New Day|Hollywood Undead|Notes From The Underground|Rock|230|2013
We Are (J-Dog & Killtron Remix)|Hollywood Undead|Notes From The Underground|Rock|276|2013
Another Way Out (Griffin Boice Remix)|Hollywood Undead|Notes From The Underground|Rock|187|2013
Undead|Hollywood Undead|Swan Songs|Rock|265|2008
Sell Your Soul|Hollywood Undead|Swan Songs|Rock|194|2008
Everywhere I Go|Hollywood Undead|Swan Songs|Rock|210|2008
No Other Place|Hollywood Undead|Swan Songs|Rock|196|2008
No 5|Hollywood Undead|Swan Songs|Rock|185|2008
Young|Hollywood Undead|Swan Songs|Rock|196|2008
Bottle And A Gun|Hollywood Undead|Swan Songs|Rock|202|2008
Black Dahlia|Hollywood Undead|Swan Songs|Rock|225|2008
This Love, This Hate|Hollywood Undead|Swan Songs|Rock|237|2008
California|Hollywood Undead|Swan Songs|Rock|196|2008
City|Hollywood Undead|Swan Songs|Rock|214|2008
The Diary|Hollywood Undead|Swan Songs|Rock|275|2008
Pimpin'|Hollywood Undead|Swan Songs|Rock|187|2008
Paradise Lost|Hollywood Undead|Swan Songs|Rock|190|2008
Undead|Hollywood Undead|Swan Songs (Collector’s Edition)|Rock|265|2008
Sell Your Soul|Hollywood Undead|Swan Songs (Collector’s Edition)|Rock|194|2008
Everywhere I Go|Hollywood Undead|Swan Songs (Collector’s Edition)|Rock|210|2008
No Other Place|Hollywood Undead|Swan Songs (Collector’s Edition)|Rock|196|2008
No. 5|Hollywood Undead|Swan Songs (Collector’s Edition)|Rock|185|2008
Young|Hollywood Undead|Swan Songs (Collector’s Edition)|Rock|196|2008
Black Dahlia|Hollywood Undead|Swan Songs (Collector’s Edition)|Rock|225|2008
This Love, This Hate|Hollywood Undead|Swan Songs (Collector’s Edition)|Rock|237|2008
Bottle And A Gun|Hollywood Undead|Swan Songs (Collector’s Edition)|Rock|202|2008
California|Hollywood Undead|Swan Songs (Collector’s Edition)|Rock|196|2008
City|Hollywood Undead|Swan Songs (Collector’s Edition)|Rock|214|2008
The Diary|Hollywood Undead|Swan Songs (Collector’s Edition)|Rock|275|2008
Pimpin'|Hollywood Undead|Swan Songs (Collector’s Edition)|Rock|187|2008
Paradise Lost|Hollywood Undead|Swan Songs (Collector’s Edition)|Rock|190|2008
Pain (Bonus Track)|Hollywood Undead|Swan Songs (Collector’s Edition)|Rock|162|2008
Knife Called Lust (Bonus Track)|Hollywood Undead|Swan Songs (Collector’s Edition)|Rock|180|2008
The Loss (Bonus Track)|Hollywood Undead|Swan Songs (Collector’s Edition)|Rock|192|2008
The Natives (Bonus Track)|Hollywood Undead|Swan Songs (Collector’s Edition)|Rock|220|2008
Bitches|Hollywood Undead|Swan Songs (Collector’s Edition)|Rock|208|2008
The Kids|Hollywood Undead|Swan Songs (Collector’s Edition)|Rock|179|2008
Circles|Hollywood Undead|Swan Songs (Collector’s Edition)|Rock|203|2008
Black Dahlia (Buffalo Bill Remix)|Hollywood Undead|Swan Songs (Collector’s Edition)|Rock|226|2008
Black Dahlia (Lo Fidelity Allstar Remix)|Hollywood Undead|Swan Songs (Collector’s Edition)|Rock|268|2008
Black Dahlia (The Pharmacy Remix)|Hollywood Undead|Swan Songs (Collector’s Edition)|Rock|222|2008
Homocide Documentaries|I Killed The Prom Queen|Split|Metalcore|240|2003
Death Certificate Of A Beauty Queen|I Killed The Prom Queen|Split|Metalcore|249|2003
Dirt Off Your Shoulder / Lying From You|Jay-Z/Linkin Park|Collision Course|Metal|244|2004
Big Pimpin'/Papercut|Jay-Z/Linkin Park|Collision Course|Metal|156|2004
Jigga What/Faint|Jay-Z/Linkin Park|Collision Course|Metal|211|2004
Numb/Encore|Jay-Z/Linkin Park|Collision Course|Metal|205|2004
Izzo / In The End|Jay-Z/Linkin Park|Collision Course|Metal|164|2004
Points Of Authority / 99 Problems / One Step Closer|Jay-Z/Linkin Park|Collision Course|Metal|295|2004
Daylight Dies|Killswitch Engage|As Daylight Dies [Special Edition]|Metal|245|2007
This Is Absolution|Killswitch Engage|As Daylight Dies [Special Edition]|Metal|214|2007
The Arms Of Sorrow|Killswitch Engage|As Daylight Dies [Special Edition]|Metal|224|2007
Unbroken|Killswitch Engage|As Daylight Dies [Special Edition]|Metal|188|2007
My Curse|Killswitch Engage|As Daylight Dies [Special Edition]|Metal|244|2007
For You|Killswitch Engage|As Daylight Dies [Special Edition]|Metal|243|2007
Still Beats Your Name|Killswitch Engage|As Daylight Dies [Special Edition]|Metal|199|2007
Eye Of The Storm|Killswitch Engage|As Daylight Dies [Special Edition]|Metal|236|2007
Break The Silence|Killswitch Engage|As Daylight Dies [Special Edition]|Metal|272|2007
Desperate Times|Killswitch Engage|As Daylight Dies [Special Edition]|Metal|265|2007
Reject Yourself|Killswitch Engage|As Daylight Dies [Special Edition]|Metal|288|2007
Be One|Killswitch Engage|As Daylight Dies [Special Edition]|Metal|211|2007
Let The Bridges Burn|Killswitch Engage|As Daylight Dies [Special Edition]|Metal|269|2007
This Fire|Killswitch Engage|As Daylight Dies [Special Edition]|Metal|189|2007
Holy Diver|Killswitch Engage|As Daylight Dies [Special Edition]|Metal|250|2007
A Bid Farewell|Killswitch Engage|The End of Heartache|Metal|235|2004
Take this Oath|Killswitch Engage|The End of Heartache|Metal|226|2004
When Darkness Falls|Killswitch Engage|The End of Heartache|Metal|232|2004
